DP03_0062E,state,zip code tabulation area,,,,,
63826,6,92108,,,,,
63474,6,92109,,,,,
102391,6,92121,,,,,
89657,6,92128,,,,,
38565,6,92227,,,,,
52668,6,92249,,,,,
16218,6,92257,,,,,
46850,6,92264,,,,,
42544,6,92277,,,,,
41643,6,92301,,,,,
31541,6,92315,,,,,
35564,6,92105,,,,,
60673,6,92107,,,,,
47013,5,72012,,,,,
50486,5,72016,,,,,
25536,5,72017,,,,,
45964,5,72027,,,,,
26250,5,72029,,,,,
48281,5,72065,,,,,
34375,5,72073,,,,,
26625,5,72080,,,,,
36894,5,72084,,,,,
61195,5,72135,,,,,
23125,5,72157,,,,,
46528,5,72170,,,,,
22500,5,72179,,,,,
31871,5,72209,,,,,
28625,5,72311,,,,,
35129,5,72554,,,,,
31113,5,72560,,,,,
41016,5,72578,,,,,
40203,5,72584,,,,,
36169,5,72616,,,,,
29830,5,72628,,,,,
28194,5,72629,,,,,
48750,5,72630,,,,,
36992,5,72634,,,,,
33077,5,72639,,,,,
35750,5,72653,,,,,
52961,5,72661,,,,,
17361,5,72679,,,,,
19318,5,72683,,,,,
50631,5,72704,,,,,
26281,5,72721,,,,,
37841,5,72744,,,,,
32212,5,72747,,,,,
71452,8,80304,,,,,
47814,8,80002,,,,,
64767,8,80004,,,,,
53634,8,80022,,,,,
69838,8,80026,,,,,
49202,8,80033,,,,,
29333,8,80860,,,,,
49658,8,80915,,,,,
51663,8,80917,,,,,
36500,48,79547,,,,,
36500,48,79102,,,,,
40978,48,79830,,,,,
30556,48,79837,,,,,
16791,48,79839,,,,,
22002,48,79845,,,,,
43750,48,79854,,,,,
58987,48,79934,,,,,
48613,48,79938,,,,,
23694,48,79411,,,,,
55132,48,79506,,,,,
20450,48,79838,,,,,
26393,48,79852,,,,,
18872,48,79905,,,,,
44417,48,79906,,,,,
38692,48,79935,,,,,
50662,48,79936,,,,,
23516,8,81152,,,,,
42063,8,81252,,,,,
47219,8,81323,,,,,
35050,8,81039,,,,,
44924,8,81055,,,,,
26094,8,81067,,,,,
52188,8,81092,,,,,
36875,8,81136,,,,,
53517,8,81137,,,,,
26500,8,81148,,,,,
32404,8,81149,,,,,
34773,8,81154,,,,,
80714,8,81220,,,,,
23860,8,81239,,,,,
45093,8,81428,,,,,
36505,8,81433,,,,,
49288,8,81503,,,,,
43973,8,81520,,,,,
72723,8,81611,,,,,
74819,8,81621,,,,,
53963,8,81639,,,,,
40714,8,81071,,,,,
42045,8,81076,,,,,
38506,8,81101,,,,,
63778,8,81007,,,,,
43214,8,81020,,,,,
50145,8,81022,,,,,
36500,8,81029,,,,,
68750,8,81045,,,,,
37601,8,81047,,,,,
33227,8,81052,,,,,
34375,8,81057,,,,,
23801,8,81089,,,,,
NA,8,80939,,,,,
75370,8,80951,,,,,
69448,8,80443,,,,,
61250,8,80515,,,,,
NA,8,80290,,,,,
52375,8,80428,,,,,
64063,8,80824,,,,,
111250,8,80118,,,,,
130129,8,80007,,,,,
70474,8,80013,,,,,
67763,8,80102,,,,,
55694,8,80644,,,,,
26250,8,80726,,,,,
68270,8,80421,,,,,
82788,8,80423,,,,,
41138,8,80011,,,,,
87870,8,80027,,,,,
51190,8,80017,,,,,
82096,8,80121,,,,,
74583,8,80137,,,,,
60569,8,80206,,,,,
NA,56,82081,,,,,
NA,56,82224,,,,,
58618,56,82331,,,,,
36731,56,82421,,,,,
45524,56,82223,,,,,
68537,56,82053,,,,,
46467,56,82082,,,,,
47667,56,82243,,,,,
37656,56,82321,,,,,
52875,56,82325,,,,,
51113,56,82401,,,,,
48750,56,82422,,,,,
48302,56,82001,,,,,
NA,56,82052,,,,,
NA,56,82084,,,,,
45625,56,82212,,,,,
43750,56,82213,,,,,
53571,56,82336,,,,,
55125,56,82411,,,,,
53594,56,82412,,,,,
46471,56,82523,,,,,
50085,56,82601,,,,,
34988,56,82639,,,,,
54850,56,82701,,,,,
65963,56,82721,,,,,
52282,56,82801,,,,,
51985,56,82933,,,,,
75261,56,82935,,,,,
17708,56,82936,,,,,
56261,56,82834,,,,,
NA,56,82845,,,,,
71310,56,82901,,,,,
80515,56,82941,,,,,
26641,56,82440,,,,,
37500,56,82423,,,,,
73750,56,82434,,,,,
53641,56,82435,,,,,
71583,56,82716,,,,,
NA,8,81021,,,,,
48250,8,81059,,,,,
43462,8,81155,,,,,
37727,8,81222,,,,,
45729,8,81233,,,,,
34722,8,81244,,,,,
44808,8,81324,,,,,
57868,8,81325,,,,,
28618,8,81334,,,,,
46350,8,81401,,,,,
55156,8,81527,,,,,
79179,8,81632,,,,,
21953,8,81653,,,,,
NA,8,81655,,,,,
30993,8,81001,,,,,
33931,8,81050,,,,,
41500,8,81062,,,,,
40152,8,81063,,,,,
32179,8,81040,,,,,
27340,8,81003,,,,,
31719,8,81030,,,,,
55833,8,81069,,,,,
44821,8,81081,,,,,
31250,8,81124,,,,,
54890,8,81526,,,,,
51176,8,81620,,,,,
57679,8,81624,,,,,
56618,8,81635,,,,,
42692,8,81642,,,,,
69824,8,81647,,,,,
62468,8,81650,,,,,
68548,8,81652,,,,,
70910,8,81657,,,,,
35000,8,81320,,,,,
41218,8,81223,,,,,
63514,8,81224,,,,,
NA,8,81248,,,,,
32300,8,81331,,,,,
53000,8,81332,,,,,
13646,8,81411,,,,,
42753,8,81416,,,,,
41520,8,81419,,,,,
55720,8,81423,,,,,
64609,8,81601,,,,,
62386,8,81610,,,,,
79570,8,81637,,,,,
56023,8,81638,,,,,
57083,8,81641,,,,,
31786,8,81646,,,,,
61333,8,81649,,,,,
53530,8,81006,,,,,
41146,8,81036,,,,,
36250,8,81058,,,,,
33421,8,81073,,,,,
36250,8,81084,,,,,
46667,8,81090,,,,,
20625,8,81123,,,,,
28224,8,81126,,,,,
38529,8,81132,,,,,
58000,17,61467,,,,,
54063,17,61468,,,,,
41406,17,61482,,,,,
59968,17,61517,,,,,
51000,17,61531,,,,,
51250,17,61532,,,,,
64784,17,61536,,,,,
60833,17,61541,,,,,
43716,17,61542,,,,,
46286,17,61554,,,,,
51154,17,61570,,,,,
54375,17,61730,,,,,
55990,17,61734,,,,,
34286,17,61735,,,,,
75833,17,61736,,,,,
94531,17,61011,,,,,
65302,17,61012,,,,,
66098,17,61019,,,,,
47628,17,61021,,,,,
48750,17,61038,,,,,
47500,17,61042,,,,,
65313,17,61070,,,,,
77238,17,61073,,,,,
57813,17,61075,,,,,
52734,17,61250,,,,,
57729,17,61260,,,,,
46879,17,61264,,,,,
67582,17,61273,,,,,
31304,17,61276,,,,,
49148,17,61277,,,,,
38259,17,61282,,,,,
54833,17,61312,,,,,
58869,17,61319,,,,,
64861,17,61335,,,,,
54572,17,61341,,,,,
36250,17,61346,,,,,
61654,17,61360,,,,,
44609,17,61367,,,,,
55694,17,61370,,,,,
46818,17,61412,,,,,
34932,17,61422,,,,,
53603,17,61423,,,,,
101615,17,61425,,,,,
46563,17,61439,,,,,
52397,17,61448,,,,,
38049,17,61462,,,,,
41818,17,61469,,,,,
36500,17,61470,,,,,
54732,17,61472,,,,,
31250,17,61474,,,,,
65242,17,61475,,,,,
43359,17,61489,,,,,
25625,17,61519,,,,,
95786,17,61526,,,,,
54208,17,61533,,,,,
49375,17,61544,,,,,
75481,17,61569,,,,,
20938,17,61602,,,,,
42556,17,61604,,,,,
25385,29,63862,,,,,
31522,29,63934,,,,,
46875,29,63874,,,,,
26732,29,63876,,,,,
32143,29,63879,,,,,
25357,29,63882,,,,,
35076,29,63901,,,,,
40530,29,63945,,,,,
18542,29,63955,,,,,
31250,29,63960,,,,,
50049,29,63019,,,,,
79919,29,63021,,,,,
45777,29,63030,,,,,
52971,29,63033,,,,,
72830,29,63034,,,,,
60093,29,63043,,,,,
60500,29,63050,,,,,
60196,29,63068,,,,,
32857,29,63071,,,,,
37881,29,63074,,,,,
43243,29,63077,,,,,
56552,29,63090,,,,,
47273,29,63101,,,,,
30012,29,63108,,,,,
50026,29,63109,,,,,
38078,29,63116,,,,,
33618,29,63121,,,,,
79710,29,63122,,,,,
52333,29,63123,,,,,
65051,29,63126,,,,,
80806,29,63127,,,,,
137813,29,63131,,,,,
48162,29,63461,,,,,
35000,29,63468,,,,,
43500,29,63471,,,,,
40066,29,63532,,,,,
39375,29,63541,,,,,
35184,29,63645,,,,,
48096,29,63673,,,,,
35625,29,63742,,,,,
44345,29,63766,,,,,
51667,29,63785,,,,,
26879,29,63834,,,,,
33750,29,63848,,,,,
36618,29,63849,,,,,
18824,29,63851,,,,,
22273,29,63140,,,,,
68799,29,63144,,,,,
38906,29,63350,,,,,
84456,29,63367,,,,,
55673,29,63369,,,,,
56250,29,63387,,,,,
38610,29,63401,,,,,
46146,29,63430,,,,,
42000,29,63432,,,,,
36607,29,63434,,,,,
35357,29,63452,,,,,
43629,29,63436,,,,,
39375,29,63439,,,,,
162685,29,63005,,,,,
62682,29,63010,,,,,
85625,29,63011,,,,,
73294,29,63012,,,,,
69969,29,63013,,,,,
34917,29,63061,,,,,
49515,29,63084,,,,,
25856,29,63115,,,,,
71390,29,63128,,,,,
33091,29,63136,,,,,
106285,29,63141,,,,,
46138,29,63334,,,,,
51250,29,63352,,,,,
34635,29,63353,,,,,
55540,17,62246,,,,,
41406,17,62262,,,,,
45173,17,62274,,,,,
42031,17,62297,,,,,
39803,17,62314,,,,,
38795,17,62356,,,,,
37333,17,62361,,,,,
47734,17,62379,,,,,
34798,17,62414,,,,,
33973,17,62417,,,,,
49798,17,62427,,,,,
40510,17,62439,,,,,
40730,17,62450,,,,,
44239,17,62510,,,,,
49202,17,62401,,,,,
42220,17,62428,,,,,
44097,17,62468,,,,,
38750,17,62474,,,,,
50435,17,62476,,,,,
41541,17,62480,,,,,
65156,17,62520,,,,,
66042,17,62530,,,,,
29545,17,62942,,,,,
44583,17,62947,,,,,
40262,17,62951,,,,,
50250,17,62958,,,,,
41121,17,62972,,,,,
31953,17,62975,,,,,
29674,17,62997,,,,,
45547,17,62610,,,,,
50208,17,62928,,,,,
16696,17,62914,,,,,
33393,17,62917,,,,,
32330,17,62924,,,,,
34191,17,62931,,,,,
67139,17,62034,,,,,
45352,17,62049,,,,,
43025,17,62056,,,,,
24375,17,62065,,,,,
37853,17,62080,,,,,
36591,17,62083,,,,,
19659,17,62090,,,,,
34016,17,62203,,,,,
43542,17,62217,,,,,
79000,17,62218,,,,,
46890,17,62288,,,,,
74899,17,62293,,,,,
51818,17,62312,,,,,
36146,17,62319,,,,,
45924,17,62691,,,,,
56500,17,62803,,,,,
49861,17,62814,,,,,
38816,17,62824,,,,,
42500,17,62825,,,,,
37392,17,62839,,,,,
55625,17,62848,,,,,
37850,17,62854,,,,,
51429,17,62860,,,,,
61985,17,62871,,,,,
29961,17,62882,,,,,
69129,17,62549,,,,,
108083,17,62536,,,,,
63438,17,62543,,,,,
52727,17,62545,,,,,
40797,17,62553,,,,,
51563,17,62555,,,,,
38929,17,62557,,,,,
43077,17,62565,,,,,
54524,17,62601,,,,,
50583,17,62438,,,,,
44375,17,62360,,,,,
52552,17,62410,,,,,
62500,17,61375,,,,,
38750,17,61431,,,,,
52188,17,61337,,,,,
39063,17,61488,,,,,
36264,17,61443,,,,,
62578,17,61465,,,,,
50500,17,61476,,,,,
50060,17,61483,,,,,
57813,17,61516,,,,,
58294,17,61523,,,,,
54107,17,61524,,,,,
60438,17,61534,,,,,
58558,17,61559,,,,,
37201,17,61603,,,,,
69861,17,61013,,,,,
80126,17,61822,,,,,
93194,17,61831,,,,,
48125,17,61870,,,,,
80859,17,61840,,,,,
231833,29,63073,,,,,
32292,29,63079,,,,,
NA,29,63155,,,,,
82313,29,63368,,,,,
17308,29,63467,,,,,
18125,29,63666,,,,,
22353,29,63744,,,,,
38542,29,63745,,,,,
NA,29,63746,,,,,
NA,29,63902,,,,,
NA,29,63962,,,,,
41473,29,63104,,,,,
46835,29,63020,,,,,
63405,36,12466,,,,,
43415,36,12468,,,,,
50982,36,12469,,,,,
56364,36,12474,,,,,
44483,36,12480,,,,,
69550,36,12487,,,,,
53147,36,12496,,,,,
62153,36,12501,,,,,
67609,36,12502,,,,,
56023,36,12543,,,,,
51406,36,12548,,,,,
55403,36,12550,,,,,
65652,36,12561,,,,,
82083,36,12566,,,,,
81042,36,12580,,,,,
79817,36,12603,,,,,
65806,36,12067,,,,,
49141,36,12134,,,,,
49464,36,12455,,,,,
26484,36,12416,,,,,
64531,36,12062,,,,,
53939,36,12094,,,,,
56625,36,12130,,,,,
56042,36,12209,,,,,
57292,36,12007,,,,,
NA,36,12024,,,,,
64375,36,12040,,,,,
50921,36,12069,,,,,
41293,36,12085,,,,,
47250,36,12089,,,,,
69488,36,12124,,,,,
44917,36,12132,,,,,
116087,36,12161,,,,,
42321,36,12172,,,,,
65096,36,12174,,,,,
48977,36,12177,,,,,
87569,36,12195,,,,,
NA,36,12222,,,,,
29779,36,12417,,,,,
45074,36,12432,,,,,
83969,36,12436,,,,,
NA,36,12438,,,,,
31450,36,12441,,,,,
70625,36,12452,,,,,
66944,36,12453,,,,,
47692,36,12465,,,,,
46875,36,12475,,,,,
32167,36,12483,,,,,
NA,36,12490,,,,,
NA,36,12504,,,,,
111154,36,12512,,,,,
29716,36,12527,,,,,
115993,36,12530,,,,,
58951,36,12574,,,,,
NA,36,12604,,,,,
21660,36,12722,,,,,
50714,36,12745,,,,,
141563,36,12750,,,,,
107778,36,12767,,,,,
232031,36,10282,,,,,
53943,36,10301,,,,,
87121,36,10307,,,,,
24307,36,10460,,,,,
66216,36,10465,,,,,
52510,36,10470,,,,,
72431,36,10471,,,,,
230625,36,10503,,,,,
104170,36,10522,,,,,
87869,36,10543,,,,,
111617,36,10006,,,,,
77072,36,10012,,,,,
64806,36,10013,,,,,
102747,36,10014,,,,,
105260,36,10023,,,,,
111582,36,10024,,,,,
35079,36,10032,,,,,
NA,36,10112,,,,,
NA,36,10152,,,,,
NA,36,10177,,,,,
77767,36,10306,,,,,
51147,36,10461,,,,,
178364,36,10504,,,,,
87454,36,10511,,,,,
90874,36,10512,,,,,
107507,36,10528,,,,,
94342,36,10530,,,,,
103909,36,10598,,,,,
44564,36,10705,,,,,
94200,36,10709,,,,,
78125,36,10931,,,,,
74331,36,10963,,,,,
79265,36,10970,,,,,
NA,36,10985,,,,,
91805,36,10990,,,,,
87885,36,10588,,,,,
61660,36,10703,,,,,
96580,36,10708,,,,,
86603,36,10923,,,,,
74661,36,10926,,,,,
116213,36,10956,,,,,
95689,36,10965,,,,,
54798,36,10993,,,,,
NA,36,10172,,,,,
63401,36,10305,,,,,
78803,36,10314,,,,,
25044,36,10451,,,,,
52505,36,10463,,,,,
47767,36,10475,,,,,
131184,36,10502,,,,,
78028,36,10562,,,,,
162399,36,10510,,,,,
108036,36,10524,,,,,
110375,36,10532,,,,,
98063,36,10579,,,,,
26574,36,10453,,,,,
19840,36,10454,,,,,
23830,36,10455,,,,,
25027,36,10458,,,,,
133143,34,7039,,,,,
152750,34,7043,,,,,
30321,34,7055,,,,,
80033,34,7077,,,,,
42994,34,7105,,,,,
41538,34,7111,,,,,
39231,34,7112,,,,,
54180,34,7205,,,,,
42956,34,7304,,,,,
46495,34,7306,,,,,
126345,34,7401,,,,,
104440,34,7405,,,,,
84969,34,7422,,,,,
81294,34,7432,,,,,
76212,34,7462,,,,,
90345,34,7465,,,,,
24487,34,7501,,,,,
41373,34,7513,,,,,
75595,34,7606,,,,,
119792,34,7738,,,,,
163382,34,7739,,,,,
83042,34,7850,,,,,
119107,34,7871,,,,,
100869,34,7921,,,,,
162917,34,7931,,,,,
97376,34,7960,,,,,
121069,34,7974,,,,,
34017,34,7107,,,,,
127260,34,7310,,,,,
69480,34,7407,,,,,
85933,34,7421,,,,,
77412,34,7424,,,,,
100764,34,7438,,,,,
76212,34,7439,,,,,
154275,34,7450,,,,,
96369,34,7460,,,,,
16849,34,7505,,,,,
36663,34,7524,,,,,
67675,34,7631,,,,,
104105,34,7652,,,,,
52461,34,7740,,,,,
60687,34,7753,,,,,
45907,34,7756,,,,,
89345,34,7758,,,,,
123630,34,7760,,,,,
92446,34,7848,,,,,
54451,34,7857,,,,,
106464,34,7630,,,,,
131058,34,7641,,,,,
62913,34,7650,,,,,
68671,34,7660,,,,,
94068,34,7666,,,,,
67917,34,7828,,,,,
108946,34,7834,,,,,
101435,34,7836,,,,,
90833,34,7838,,,,,
127727,34,7853,,,,,
90451,34,7874,,,,,
128750,34,7711,,,,,
48222,42,16617,,,,,
46172,42,16621,,,,,
52250,42,16624,,,,,
39299,42,16625,,,,,
67961,42,16631,,,,,
36447,42,16639,,,,,
45938,42,16646,,,,,
51000,42,16657,,,,,
43285,42,16669,,,,,
34926,42,16720,,,,,
42578,42,16729,,,,,
39678,42,16735,,,,,
39706,42,16738,,,,,
37500,42,16745,,,,,
37383,42,16748,,,,,
50265,42,16841,,,,,
38616,42,16335,,,,,
36250,42,16245,,,,,
41208,42,16313,,,,,
36528,42,16322,,,,,
30500,42,16344,,,,,
41731,42,16347,,,,,
36326,42,16351,,,,,
36250,42,16352,,,,,
37917,42,16370,,,,,
50694,42,16411,,,,,
55428,42,16426,,,,,
47778,42,16436,,,,,
40902,42,16443,,,,,
11847,42,16501,,,,,
51429,42,16505,,,,,
33750,42,16633,,,,,
42273,42,16637,,,,,
44785,42,16652,,,,,
53333,42,16659,,,,,
30438,42,16661,,,,,
25833,42,16670,,,,,
47604,42,16672,,,,,
118750,42,16685,,,,,
43875,42,16686,,,,,
43125,42,16731,,,,,
41250,42,16732,,,,,
44375,42,16822,,,,,
53254,42,16823,,,,,
47188,42,16826,,,,,
35041,42,16830,,,,,
55625,42,16839,,,,,
42650,42,16854,,,,,
85023,42,16870,,,,,
42933,42,16872,,,,,
37961,42,16912,,,,,
38477,42,16920,,,,,
41354,42,16930,,,,,
46542,42,16936,,,,,
43409,42,16948,,,,,
NA,42,16725,,,,,
51910,42,16874,,,,,
36818,42,16942,,,,,
39375,42,16212,,,,,
57222,41,97114,,,,,
43790,41,97122,,,,,
55973,41,97210,,,,,
71526,41,97225,,,,,
37750,41,97453,,,,,
51486,2,99701,,,,,
32500,53,99131,,,,,
56250,53,99136,,,,,
39375,53,99139,,,,,
44306,53,99152,,,,,
22045,53,99155,,,,,
28750,53,99157,,,,,
42600,53,99169,,,,,
38750,53,99170,,,,,
41944,53,99185,,,,,
50171,53,99212,,,,,
46625,53,99329,,,,,
29792,53,99346,,,,,
43915,2,99503,,,,,
57375,2,99506,,,,,
37969,2,99552,,,,,
38333,2,99554,,,,,
50313,2,99555,,,,,
59286,2,99557,,,,,
38333,2,99585,,,,,
54375,2,99588,,,,,
36563,2,99614,,,,,
33438,2,99620,,,,,
41250,2,99622,,,,,
69107,2,99627,,,,,
16125,2,99638,,,,,
31333,2,99644,,,,,
77177,2,99645,,,,,
43750,2,99657,,,,,
35893,2,99662,,,,,
31250,2,99665,,,,,
46875,2,99667,,,,,
28125,2,99668,,,,,
62750,2,99670,,,,,
46083,2,99678,,,,,
17880,53,99020,,,,,
47639,53,99029,,,,,
54554,53,99030,,,,,
36875,53,99117,,,,,
42381,53,99125,,,,,
23929,2,99753,,,,,
74688,2,99714,,,,,
34286,2,99738,,,,,
52500,2,99749,,,,,
66731,2,99755,,,,,
58173,2,99760,,,,,
68908,2,99762,,,,,
36250,2,99769,,,,,
34107,2,99778,,,,,
67596,2,99782,,,,,
78547,2,99801,,,,,
44167,2,99832,,,,,
61617,53,99203,,,,,
22500,2,99569,,,,,
49821,53,98603,,,,,
28750,53,98614,,,,,
46346,53,98628,,,,,
71180,53,98629,,,,,
57879,53,98662,,,,,
78789,53,98685,,,,,
48662,53,98801,,,,,
33443,53,98813,,,,,
41321,53,98817,,,,,
38542,53,98830,,,,,
31069,53,98844,,,,,
47024,53,98849,,,,,
35833,53,98934,,,,,
54861,53,98226,,,,,
55385,53,98244,,,,,
66713,53,98271,,,,,
54576,53,98325,,,,,
69155,53,98345,,,,,
34949,53,98337,,,,,
67609,53,98338,,,,,
53750,53,98340,,,,,
62151,53,98346,,,,,
50903,53,98376,,,,,
52375,53,98385,,,,,
48601,53,98408,,,,,
45882,53,98409,,,,,
39380,53,98444,,,,,
58645,53,98445,,,,,
54747,53,98506,,,,,
68587,53,98513,,,,,
40625,53,98530,,,,,
66875,53,98538,,,,,
72813,53,98834,,,,,
NA,53,98853,,,,,
38682,53,98855,,,,,
29924,53,98856,,,,,
50966,53,98922,,,,,
39734,53,98926,,,,,
33788,53,98643,,,,,
54327,53,98645,,,,,
51372,53,98648,,,,,
52716,53,98664,,,,,
49647,53,98665,,,,,
58741,53,98682,,,,,
68879,53,98686,,,,,
60233,53,98821,,,,,
51205,53,98822,,,,,
49503,53,98837,,,,,
56771,53,98942,,,,,
65521,53,98055,,,,,
117757,53,98065,,,,,
69510,53,98103,,,,,
89054,53,98112,,,,,
52128,53,98144,,,,,
70974,53,98208,,,,,
46006,53,98220,,,,,
59597,53,98221,,,,,
84413,53,98004,,,,,
80320,53,98005,,,,,
39583,41,97908,,,,,
73125,41,97810,,,,,
45000,41,97819,,,,,
43207,41,97820,,,,,
35078,41,97830,,,,,
33182,41,97834,,,,,
31000,41,97911,,,,,
26875,41,97840,,,,,
49635,41,97868,,,,,
41374,41,97330,,,,,
36875,41,97342,,,,,
14375,41,97345,,,,,
49120,41,97352,,,,,
42907,41,97361,,,,,
44630,41,97365,,,,,
46763,41,97386,,,,,
30748,41,97401,,,,,
38647,41,97402,,,,,
35882,41,97417,,,,,
50625,41,97419,,,,,
58162,41,97437,,,,,
65335,41,97438,,,,,
61559,41,97223,,,,,
60020,41,97224,,,,,
50314,41,97302,,,,,
44063,41,97346,,,,,
46391,41,97355,,,,,
52725,41,97374,,,,,
53619,41,97381,,,,,
31406,41,97412,,,,,
59875,41,97431,,,,,
42500,41,97436,,,,,
41882,41,97455,,,,,
42923,41,97463,,,,,
32361,41,97473,,,,,
41477,41,97536,,,,,
35910,41,97540,,,,,
36085,41,97601,,,,,
43006,41,97818,,,,,
37348,41,97639,,,,,
70694,41,97712,,,,,
68487,41,97753,,,,,
31300,41,97869,,,,,
23333,41,97877,,,,,
25329,41,97870,,,,,
57721,53,98925,,,,,
41928,53,98930,,,,,
47690,41,97222,,,,,
99382,41,97229,,,,,
39000,41,97266,,,,,
51439,41,97338,,,,,
43017,41,97344,,,,,
48683,41,97368,,,,,
47825,41,97376,,,,,
49361,41,97383,,,,,
42133,41,97391,,,,,
37041,41,97411,,,,,
38231,41,97444,,,,,
46616,41,97448,,,,,
61029,25,2638,,,,,
92370,25,2035,,,,,
79676,25,2333,,,,,
99464,25,2666,,,,,
109361,25,2763,,,,,
100982,25,2339,,,,,
79712,25,2464,,,,,
71020,25,2633,,,,,
65298,25,2703,,,,,
53516,44,2833,,,,,
58518,25,2631,,,,,
52093,25,2745,,,,,
32759,44,2863,,,,,
80084,44,2896,,,,,
40392,44,2904,,,,,
33456,44,2909,,,,,
71530,44,2917,,,,,
76631,25,2360,,,,,
79595,25,2375,,,,,
31676,25,2047,,,,,
NA,25,2203,,,,,
NA,25,2357,,,,,
250001,25,2457,,,,,
86667,25,2553,,,,,
78890,25,2557,,,,,
42132,25,2561,,,,,
71386,25,2562,,,,,
65461,25,2564,,,,,
NA,25,2584,,,,,
97794,25,2637,,,,,
84107,25,2641,,,,,
NA,25,2643,,,,,
NA,25,2651,,,,,
NA,25,2663,,,,,
NA,25,2791,,,,,
69083,44,2802,,,,,
33567,44,2826,,,,,
NA,44,2841,,,,,
NA,44,2872,,,,,
56333,44,2873,,,,,
29688,44,2876,,,,,
NA,44,2912,,,,,
50911,25,2780,,,,,
54492,44,2808,,,,,
98603,44,2812,,,,,
84875,44,2818,,,,,
79643,44,2825,,,,,
76310,44,2827,,,,,
74935,44,2857,,,,,
79757,44,2881,,,,,
73816,44,2898,,,,,
33154,44,2907,,,,,
122396,25,2332,,,,,
73490,25,2346,,,,,
NA,25,2366,,,,,
64696,25,2368,,,,,
108313,25,2445,,,,,
63123,25,2453,,,,,
201065,25,2468,,,,,
110446,24,20629,,,,,
66181,24,20640,,,,,
76627,24,20678,,,,,
55885,24,20688,,,,,
76971,24,20705,,,,,
64827,24,20714,,,,,
110149,24,20733,,,,,
109936,24,20736,,,,,
88776,24,20744,,,,,
59136,24,20747,,,,,
100336,24,20772,,,,,
101748,11,20003,,,,,
133889,11,20004,,,,,
70870,11,20005,,,,,
121445,11,20016,,,,,
86903,51,20111,,,,,
69000,51,20115,,,,,
138702,51,20169,,,,,
111894,51,20176,,,,,
NA,11,20319,,,,,
99861,24,20622,,,,,
96458,24,20634,,,,,
75417,24,20658,,,,,
103065,24,20685,,,,,
NA,24,20701,,,,,
84063,24,20724,,,,,
65686,24,20740,,,,,
64542,24,20748,,,,,
157444,24,20817,,,,,
190048,24,20854,,,,,
96875,24,20868,,,,,
89258,24,20901,,,,,
75205,24,20910,,,,,
34233,11,20019,,,,,
56766,11,20017,,,,,
65404,51,20109,,,,,
113550,51,20137,,,,,
138088,51,20139,,,,,
119665,51,20141,,,,,
120372,51,20147,,,,,
130234,51,20158,,,,,
114939,51,20187,,,,,
104948,11,20007,,,,,
55242,11,20018,,,,,
78081,11,20037,,,,,
42686,54,24991,,,,,
31971,51,24639,,,,,
15658,51,24657,,,,,
48064,54,24737,,,,,
21344,54,24811,,,,,
25179,54,24817,,,,,
24931,54,24823,,,,,
22981,54,24839,,,,,
87992,54,24867,,,,,
14602,54,24871,,,,,
21964,54,24872,,,,,
22986,54,24881,,,,,
38571,54,24884,,,,,
16546,54,24892,,,,,
NA,24,20742,,,,,
19583,24,20899,,,,,
66023,24,20612,,,,,
76109,24,20707,,,,,
73480,24,20902,,,,,
77739,24,20711,,,,,
61327,24,20770,,,,,
103646,24,20872,,,,,
57813,24,20670,,,,,
120320,24,20720,,,,,
121458,24,20905,,,,,
85891,24,21009,,,,,
84225,24,21017,,,,,
91793,24,21028,,,,,
106806,24,21032,,,,,
157083,24,21036,,,,,
95456,24,21044,,,,,
87234,24,21048,,,,,
63108,24,21130,,,,,
114940,24,21146,,,,,
99844,24,21154,,,,,
57857,24,21160,,,,,
70957,24,21209,,,,,
64931,24,21212,,,,,
31018,24,21216,,,,,
52803,24,21520,,,,,
53151,24,21545,,,,,
56143,24,21555,,,,,
58457,24,21001,,,,,
115969,24,21013,,,,,
181204,24,21029,,,,,
90194,24,21045,,,,,
84779,24,21057,,,,,
62149,24,21060,,,,,
39280,24,21531,,,,,
104488,24,21012,,,,,
70639,24,21030,,,,,
98740,24,21046,,,,,
250001,24,21056,,,,,
59750,24,21105,,,,,
115435,24,21111,,,,,
89292,24,21122,,,,,
83705,24,21161,,,,,
127862,24,21163,,,,,
47472,24,21206,,,,,
83890,51,23435,,,,,
38333,51,23480,,,,,
45833,51,23661,,,,,
86611,51,23662,,,,,
56647,51,23664,,,,,
64167,51,23665,,,,,
62750,51,23691,,,,,
45314,51,23503,,,,,
61204,51,23507,,,,,
46818,51,23508,,,,,
54538,51,23518,,,,,
53566,51,23603,,,,,
46875,51,23604,,,,,
40689,51,23605,,,,,
65526,24,21078,,,,,
74858,24,21085,,,,,
77021,24,21117,,,,,
115833,24,21131,,,,,
94340,24,21132,,,,,
50585,24,21211,,,,,
43159,24,21229,,,,,
58863,24,21244,,,,,
38625,24,21538,,,,,
101986,24,21114,,,,,
71705,24,21133,,,,,
55046,24,21561,,,,,
69358,24,21607,,,,,
63918,24,21654,,,,,
45036,24,21661,,,,,
80230,24,21669,,,,,
34499,24,21213,,,,,
24735,24,21217,,,,,
59759,24,21219,,,,,
58533,24,21220,,,,,
58488,24,21234,,,,,
38398,24,21502,,,,,
61778,24,21660,,,,,
65236,24,21625,,,,,
78333,24,21627,,,,,
69657,24,21631,,,,,
